word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
eta	1097954	-3.33	14	24	2102	104	0	0	0	3
ziren	728035	-4.84	10	11	731	186	0	0	0	5
zeuden	420146	-6.99	2	2	731	234	0	0	0	6
zen	401440	-2.58	20	28	731	234	0	0	0	3
an	373835	-2.29	42	66	2248	212	212	212	212	2
da	277782	-3.18	56	67	780	136	136	136	136	2
bat	230772	-3.87	22	28	1694	559	0	0	0	3
zituzten	173193	-7.16	0	0	731	186	0	0	0	8
etxek	172210	-5.75	4	8	2102	104	0	0	0	5
enpresak	160288	-9.47	0	1	2102	75	0	0	0	8
izan	155297	-4.5	12	16	1136	118	0	0	0	4
etxebizitza	140137	-10.36	0	0	2102	104	0	0	0	11
zuen	138869	-3.79	8	12	731	120	0	0	0	4
zuten	133858	-5.15	4	6	731	120	0	0	0	5
pertsona	132793	-8.01	0	1	1002	116	0	0	0	8
bere	106034	-4.44	20	29	1694	442	0	0	0	4
biztanleria	101669	-10.82	0	0	1694	351	0	0	0	11
udalerrian	98030	-9.25	0	0	383	46	0	0	0	10
seme	97537	-5.87	0	3	929	179	0	0	0	4
familiak	94314	-7.77	0	1	478	78	0	0	0	8
enpresa	92289	-9.11	0	2	2102	75	0	0	0	7
du	91379	-3.38	40	45	780	58	58	58	58	2
zegoen	90640	-6.33	2	3	731	234	0	0	0	6
artean	90296	-5.12	8	13	2248	475	0	0	0	6
zituen	90280	-5.79	2	3	731	186	0	0	0	6
ere	83774	-3.94	18	30	2102	647	0	0	0	3
bizi	77495	-4.65	4	7	1694	351	0	0	0	4
zerbitzu	74172	-9.46	0	0	731	234	0	0	0	8
dauden	70839	-7.07	0	1	780	136	0	0	0	6
ekonomia	70038	-8.08	0	0	2102	107	0	0	0	8
horien	70019	-5.38	12	12	1177	201	0	0	0	6
herriak	69812	-5.14	12	14	1177	270	0	0	0	7
dago	69132	-4.95	4	4	780	136	0	0	0	4
emakume	68326	-8.53	0	1	2102	72	0	0	0	7
bakarrik	68270	-7.25	0	0	1694	559	0	0	0	8
biztanleak	67594	-9.56	0	0	1694	351	0	0	0	10
ko	67259	-1.87	46	52	993	447	447	447	447	2
gertuen	66912	-6.39	0	0	1179	219	0	0	0	7
piramidea	66799	-9.48	0	0	1002	93	0	0	0	9
erroldatutako	66780	-10.98	0	0	2102	647	0	0	0	13
dira	66692	-4.53	10	13	780	218	0	0	0	4
etxetan	66582	-6.9	0	2	2102	104	0	0	0	7
gizon	66205	-6.48	0	1	1179	95	0	0	0	5
dituzten	62884	-7.08	0	1	780	218	0	0	0	8
ditu	62792	-4.25	10	14	780	218	0	0	0	4
ez	60200	-2.73	36	40	2102	150	150	150	150	2
alabak	60029	-5.81	2	3	2248	312	0	0	0	6
baino	60019	-5.33	10	10	1694	559	0	0	0	5
diru	59172	-5.24	12	15	780	218	0	0	0	4
den	58881	-3.17	32	38	780	237	0	0	0	3
bi	57758	-3.61	46	57	1694	351	351	351	351	2
hau	57538	-4.21	20	25	1177	388	0	0	0	3
beste	56122	-4.78	2	6	1694	442	0	0	0	5
a	55979	-4.3	0	37	2248	2248	2248	2248	2248	1
bestelako	53810	-7.28	0	0	1694	442	0	0	0	9
biztanle	50122	-8.6	0	0	1694	351	0	0	0	8
edo	48449	-4.47	4	7	2102	56	0	0	0	3
bigarren	47557	-6.26	0	0	1694	351	0	0	0	8
lan	47361	-2.94	42	50	895	282	0	0	0	3
urtean	46526	-5.67	10	12	383	129	0	0	0	6
egin	45811	-3.97	12	14	2102	172	0	0	0	4
nekazaritza	45752	-11.46	0	0	460	100	0	0	0	11
honek	43345	-5.4	4	4	1177	201	0	0	0	5
hiru	43032	-4.65	8	8	1177	238	0	0	0	4
nagusia	42959	-7.07	0	4	460	192	0	0	0	7
ibilgailuen	42952	-11.0	0	0	1136	60	0	0	0	11
lehen	42693	-4.86	0	1	895	224	0	0	0	5
eskualdean	41933	-7.82	0	0	2102	383	0	0	0	10
gisa	40640	-6.38	10	12	1179	95	0	0	0	4
gehiago	40092	-7.65	0	2	1179	219	0	0	0	7
lau	39974	-4.88	20	24	895	282	0	0	0	3
frantziako	39926	-7.71	0	0	478	106	0	0	0	10
egiteko	39684	-5.89	4	5	2102	172	0	0	0	7
euren	38533	-4.82	2	5	2102	83	0	0	0	5
de	37934	-2.87	52	60	780	237	237	237	237	2
bost	37112	-5.65	8	9	1694	141	0	0	0	4
gabeko	36573	-5.85	2	3	1179	409	0	0	0	6
eraikuntza	36556	-8.82	0	0	2102	647	0	0	0	10
lanean	36382	-5.96	0	2	895	282	0	0	0	6
ondorengo	36045	-9.54	0	0	650	91	0	0	0	9
erakusten	35181	-7.84	0	0	2102	647	0	0	0	9
ageri	34879	-6.01	6	7	2248	79	0	0	0	5
plaza	34615	-6.14	6	8	1002	65	0	0	0	5
departamenduan	34564	-13.27	0	0	780	237	0	0	0	14
alabarik	34417	-7.46	0	0	2248	312	0	0	0	8
demografia	34382	-11.17	0	0	780	237	0	0	0	10
azpian	34326	-6.37	0	0	2248	103	0	0	0	6
gela	34187	-4.15	12	15	1179	219	0	0	0	4
sexu	34157	-5.27	0	2	929	179	0	0	0	4
familiaren	34152	-8.72	0	0	478	78	0	0	0	10
pertsonak	34145	-8.51	0	0	1002	116	0	0	0	9
aktiboak	34060	-9.18	0	1	2248	48	0	0	0	8
bilakaera	34032	-9.65	0	0	1694	351	0	0	0	9
etxeak	34021	-5.79	4	6	2102	104	0	0	0	6
erabiltzen	33966	-7.19	0	0	2102	647	0	0	0	10
urteko	33917	-5.36	6	7	383	129	0	0	0	6
adina	33827	-5.05	2	3	2248	97	0	0	0	5
emakumeak	33815	-9.57	0	0	2102	72	0	0	0	9
propioa	33765	-6.45	0	2	1002	219	0	0	0	7
bizilekua	33711	-9.06	0	0	1694	351	0	0	0	9
denboran	33699	-8.4	0	1	780	237	0	0	0	8
ikasten	33690	-6.59	4	4	1136	102	0	0	0	7
diagrama	33601	-9.52	0	0	780	218	0	0	0	8
araberako	33559	-7.07	0	0	2248	475	0	0	0	9
biztanleriak	33479	-11.28	0	0	1694	351	0	0	0	12
grafikoan	33417	-8.26	0	0	1179	87	0	0	0	9
adinaren	33398	-6.63	0	1	2248	97	0	0	0	8
bikoteak	33386	-8.33	0	1	1694	351	0	0	0	8
parking	33382	-7.34	0	0	1002	222	0	0	0	7
ibilgailu	33372	-9.86	0	0	1136	60	0	0	0	9
inaktiboak	33326	-9.9	0	0	1136	287	0	0	0	10
jarduerak	33320	-9.04	0	0	455	259	0	0	0	9
jabearen	33319	-6.96	0	0	455	259	0	0	0	8
nagusietatik	33312	-10.89	0	0	460	192	0	0	0	12
inaktiboetatik	33269	-13.4	0	0	1136	287	0	0	0	14
inaktibo	33224	-9.28	0	0	1136	287	0	0	0	8
erretiraturik	33210	-11.62	0	0	2102	647	0	0	0	13
bakarrekoak	33205	-8.84	0	0	1694	559	0	0	0	11
sailkaturik	33174	-9.77	0	0	929	272	0	0	0	11
okupaturik	33163	-11.06	0	0	650	27	0	0	0	10
alokairuan	33161	-11.34	0	0	2248	312	0	0	0	10
batzuk	33148	-7.17	0	1	1694	559	0	0	0	6
langabezian	32786	-11.47	0	0	895	282	0	0	0	11
hutsik	32781	-7.04	2	2	1177	53	0	0	0	6
aktiboetatik	32771	-12.68	0	0	2248	48	0	0	0	12
erresidentzia	32536	-11.18	0	0	2102	647	0	0	0	13
animalia	32312	-8.94	0	1	2248	212	0	0	0	8
dagoena	32132	-7.35	2	3	780	136	0	0	0	7
doan	31850	-4.65	10	14	780	101	0	0	0	4
gizonak	31677	-7.39	2	3	1179	95	0	0	0	7
baina	31628	-4.42	16	21	1694	559	0	0	0	5
udalerria	31610	-8.4	0	0	383	46	0	0	0	9
barruko	31283	-6.18	2	2	1694	559	0	0	0	7
komertzioetatik	31117	-13.21	0	0	993	447	0	0	0	15
ustiategi	30891	-10.75	0	0	383	25	0	0	0	9
generoko	30747	-8.12	0	0	1179	219	0	0	0	8
familian	30653	-8.16	0	1	478	78	0	0	0	8
sarrera	30374	-6.65	8	10	929	272	0	0	0	7
lagata	30263	-7.04	0	0	895	282	0	0	0	6
eskola	30168	-6.14	2	4	2102	383	0	0	0	6
unitate	29758	-8.02	0	1	383	51	0	0	0	7
bakoitzeko	29518	-8.23	0	0	1694	559	0	0	0	10
pertsonek	29222	-9.42	0	0	1002	116	0	0	0	9
osaturik	29119	-7.67	0	0	650	98	0	0	0	8
jatetxe	28985	-7.83	0	1	455	259	0	0	0	7
sarrerak	28955	-7.13	0	1	929	272	0	0	0	8
euro	28913	-5.38	8	11	2102	83	0	0	0	4
fiskal	28799	-7.2	0	0	478	112	0	0	0	6
mediana	28768	-7.08	0	1	1153	257	0	0	0	7
fiskalaren	28737	-8.72	0	0	478	112	0	0	0	10
osasun	28095	-6.15	2	3	650	98	0	0	0	6
bakarreko	27745	-7.41	0	0	1694	559	0	0	0	9
guraso	27413	-7.43	0	0	1179	137	0	0	0	6
denda	27086	-5.65	0	2	780	237	0	0	0	5
fabrikazioko	26210	-11.67	0	0	478	78	0	0	0	12
konpontze	25760	-8.45	0	0	993	447	0	0	0	9
saltze	25748	-6.18	0	2	929	272	0	0	0	6
hezkuntza	25516	-7.88	0	0	1177	270	0	0	0	9
dute	25191	-5.3	4	6	780	58	0	0	0	4
norbanakoentzako	25098	-14.68	0	0	460	97	0	0	0	16
hezkuntzako	24705	-8.78	0	0	1177	270	0	0	0	11
publikoetatik	24497	-11.08	0	0	1002	43	0	0	0	13
higiezinen	24404	-12.05	0	0	1177	238	0	0	0	10
apartamentuak	24217	-11.78	0	0	2248	78	0	0	0	13
eko	24025	-2.82	10	16	2102	107	0	0	0	3
saint	22485	-6.09	0	2	929	272	0	0	0	5
ekipamenduak	22288	-12.0	0	0	2102	107	0	0	0	12
k	22219	-4.3	0	12	993	993	993	993	993	1
hektarea	22053	-9.04	0	0	1177	270	0	0	0	8
ondoren	21956	-6.68	0	0	650	91	0	0	0	7
ostalaritza	21358	-9.75	0	0	650	98	0	0	0	11
jarduera	21334	-8.56	0	0	455	259	0	0	0	8
la	21241	-2.58	50	63	895	282	282	282	282	2
ean	21002	-4.07	36	50	2102	14	0	0	0	3
egiten	20563	-5.52	6	8	2102	172	0	0	0	6
arabera	20181	-6.06	0	1	2248	475	0	0	0	7
sailkatuta	19928	-8.8	0	0	929	272	0	0	0	10
produktu	19853	-8.33	0	0	1002	219	0	0	0	8
bakarra	19598	-6.55	2	3	1694	559	0	0	0	7
sailkatutako	19545	-9.61	0	0	929	272	0	0	0	12
euskal	19518	-6.65	0	0	2102	83	0	0	0	6
bezala	19410	-6.82	2	2	1694	442	0	0	0	6
administrazio	19408	-11.04	0	0	2248	97	0	0	0	13
multzoan	19395	-8.36	0	1	1153	174	0	0	0	8
hauek	19204	-6.01	6	6	1177	388	0	0	0	5
industrialen	18952	-11.24	0	0	1136	287	0	0	0	12
udalerri	18259	-8.12	0	0	383	46	0	0	0	8
arte	17751	-4.31	8	16	2248	475	0	0	0	4
behar	17712	-4.99	6	6	1694	442	0	0	0	5
izena	17540	-5.09	4	8	1136	118	0	0	0	5
egun	17447	-4.32	10	12	2102	172	0	0	0	4
duen	17427	-4.33	8	12	780	58	0	0	0	4
garraio	17421	-6.54	0	1	1179	409	0	0	0	7
batean	17411	-4.86	14	16	1694	559	0	0	0	6
hartu	17187	-4.46	4	7	1177	388	0	0	0	5
dendak	16980	-5.89	0	2	780	237	0	0	0	6
baten	16933	-4.17	14	18	1694	559	0	0	0	5
oso	16831	-4.35	10	16	650	98	0	0	0	3
publikoko	16584	-8.03	0	0	1002	43	0	0	0	9
urte	16416	-4.85	8	11	383	129	0	0	0	4
sortu	16368	-5.05	8	10	929	148	0	0	0	5
establezimendu	16286	-15.89	0	0	2102	383	0	0	0	14
dagoen	16096	-6.08	0	1	780	136	0	0	0	6
hasi	15701	-5.19	10	13	1177	388	0	0	0	4
janari	14824	-6.82	2	3	455	259	0	0	0	6
eman	14802	-3.86	12	15	2102	72	0	0	0	4
bertan	14718	-5.02	4	5	1694	442	0	0	0	6
hainbat	14585	-8.19	0	0	1177	388	0	0	0	7
m	14514	-4.3	0	24	1153	1153	1153	1153	1153	1
gaur	14495	-5.25	4	6	1179	409	0	0	0	4
daude	13821	-6.77	2	4	780	136	0	0	0	5
batera	13780	-5.04	6	8	1694	559	0	0	0	6
konpontzeko	13635	-8.36	0	0	993	447	0	0	0	11
tresnetako	13403	-9.2	0	0	715	137	0	0	0	10
ek	13394	-3.02	36	41	2102	107	107	107	107	2
hala	13152	-4.4	16	18	1177	388	0	0	0	4
inguruko	13150	-7.09	0	1	1136	287	0	0	0	8
diren	13112	-4.78	8	9	780	218	0	0	0	5
bulegoa	13031	-7.47	0	3	1694	122	0	0	0	7
handia	12704	-5.47	4	9	1177	388	0	0	0	6
finantziazio	12604	-11.4	0	0	478	112	0	0	0	12
ile	12451	-4.45	4	10	1136	25	0	0	0	3
azken	12168	-5.39	0	1	2248	103	0	0	0	5
lortu	12118	-5.18	4	7	895	110	0	0	0	5
arteko	11992	-4.82	6	10	2248	475	0	0	0	6
batez	11804	-5.42	12	13	1694	559	0	0	0	5
hil	11757	-4.01	14	20	1177	238	0	0	0	3
zion	11388	-4.27	6	11	731	186	0	0	0	4
hori	11271	-4.25	14	17	1177	201	0	0	0	4
estatu	11135	-4.79	8	11	2102	383	0	0	0	6
sailkatua	11122	-7.69	0	0	929	272	0	0	0	9
duten	11034	-5.43	2	5	780	58	0	0	0	5
erauzte	10807	-6.84	0	0	2102	647	0	0	0	7
en	10784	-2.66	42	56	2102	75	75	75	75	2
urtarrilaren	10723	-10.81	0	0	383	129	0	0	0	12
komertzialetatik	10692	-14.33	0	0	993	447	0	0	0	16
dela	10640	-4.67	18	23	780	237	0	0	0	4
informazio	10556	-9.33	0	0	1136	287	0	0	0	10
sur	10538	-5.0	22	25	929	116	0	0	0	3
hegaztien	10449	-8.87	0	0	1177	270	0	0	0	9
honen	10307	-4.86	4	5	1177	201	0	0	0	5
osatutako	10298	-7.51	0	0	650	98	0	0	0	9
zela	10153	-4.83	12	17	731	234	0	0	0	4
le	10047	-2.89	46	58	895	224	224	224	224	2
baita	10010	-4.76	8	13	1694	559	0	0	0	5
the	9945	-4.62	10	15	715	28	0	0	0	3
komunikazio	9894	-10.4	0	0	993	447	0	0	0	11
erroldaren	9756	-8.58	0	0	2102	647	0	0	0	10
zenbait	9750	-8.36	2	3	731	234	0	0	0	7
dena	9734	-4.45	22	29	780	237	0	0	0	4
joan	9684	-4.46	10	14	455	104	0	0	0	4
san	9619	-3.23	50	59	929	272	0	0	0	3
administratiboki	9361	-15.32	0	0	2248	97	0	0	0	16
parte	9361	-5.12	10	15	1002	222	0	0	0	5
gero	9293	-4.93	12	14	1179	219	0	0	0	4
i	9278	-4.3	0	36	1136	1136	1136	1136	1136	1
dituzte	9229	-6.95	0	1	780	218	0	0	0	7
herri	9123	-4.4	10	13	1177	270	0	0	0	5
historia	9081	-6.93	0	0	1177	238	0	0	0	8
apaindegiak	9000	-10.15	0	0	2248	78	0	0	0	11
hartzen	8967	-4.86	6	9	1177	388	0	0	0	7
herriekin	8937	-8.0	0	0	1177	270	0	0	0	9
igeltseroak	8930	-12.07	0	0	1136	40	0	0	0	11
okzitaniako	8903	-10.43	0	0	650	27	0	0	0	11
asko	8865	-4.09	8	11	2248	122	0	0	0	4
talde	8864	-5.32	2	5	715	92	0	0	0	5
alde	8847	-3.68	8	13	2248	312	0	0	0	4
ipar	8815	-5.37	4	5	1136	20	0	0	0	4
zurginak	8793	-7.42	0	1	731	120	0	0	0	8
batek	8768	-4.75	10	12	1694	559	0	0	0	5
posta	8748	-4.85	14	16	1002	168	0	0	0	5
nahi	8699	-5.88	2	4	460	192	0	0	0	4
honetan	8629	-5.94	2	3	1177	201	0	0	0	7
iturginak	8483	-8.21	0	0	1136	124	0	0	0	9
narrastien	8433	-9.7	0	0	460	192	0	0	0	10
apaindegia	8392	-9.69	0	0	2248	78	0	0	0	10
ondorioz	8312	-10.08	0	1	650	91	0	0	0	8
zehar	8244	-5.83	6	7	731	234	0	0	0	5
espainiako	8221	-7.93	0	0	2102	383	0	0	0	10
berriz	8202	-5.86	6	7	1694	442	0	0	0	6
haur	8192	-4.64	4	6	1177	388	0	0	0	4
igeltseroa	8180	-11.58	0	0	1136	40	0	0	0	10
jatetxeak	8118	-8.75	0	0	455	259	0	0	0	9
daiteke	8108	-9.27	0	1	780	136	0	0	0	7
aurrera	8053	-6.59	4	5	2248	186	0	0	0	7
gerra	7983	-4.38	10	16	1179	219	0	0	0	5
izeneko	7972	-6.24	0	2	1136	118	0	0	0	7
izango	7926	-6.89	2	2	1136	118	0	0	0	6
bitartean	7921	-7.93	0	0	1694	351	0	0	0	9
lehenengo	7831	-9.81	0	0	895	224	0	0	0	9
zurgina	7807	-6.92	0	1	731	120	0	0	0	7
hiri	7771	-4.23	6	7	1177	238	0	0	0	4
aldiz	7750	-5.3	4	6	2248	312	0	0	0	5
ematen	7750	-5.54	6	7	2102	72	0	0	0	6
iturgina	7640	-7.71	0	0	1136	124	0	0	0	8
egon	7640	-4.79	6	6	2102	172	0	0	0	4
nahiz	7631	-6.36	2	4	460	192	0	0	0	5
esan	7584	-4.17	10	13	2102	383	0	0	0	4
tik	7577	-3.55	6	9	715	43	0	0	0	3
gainera	7571	-6.43	0	0	1179	409	0	0	0	7
garai	7517	-5.73	2	6	1179	409	0	0	0	5
gutxiagoko	7457	-10.21	0	0	1179	137	0	0	0	10
aurkitu	7454	-6.75	0	1	2248	186	0	0	0	7
botika	7433	-6.26	2	3	1694	141	0	0	0	6
utzi	7385	-6.51	0	3	383	11	0	0	0	4
horretan	7374	-6.47	0	0	1177	201	0	0	0	8
margolariak	7363	-9.86	0	0	1153	365	0	0	0	11
musika	7350	-6.19	4	8	1153	174	0	0	0	6
margolaria	7296	-9.4	0	0	1153	365	0	0	0	10
mendean	7272	-5.69	10	12	1153	257	0	0	0	7
lantokiak	7230	-8.28	0	0	895	282	0	0	0	9
barreiatutako	7229	-11.56	0	0	1694	559	0	0	0	13
izaten	7170	-5.82	6	8	1136	118	0	0	0	6
bidez	7169	-4.9	6	7	1694	351	0	0	0	5
et	7160	-4.06	40	49	2102	104	104	104	104	2
dituen	7141	-5.72	4	6	780	218	0	0	0	6
gabe	7104	-5.4	12	13	1179	409	0	0	0	4
d	7073	-4.3	0	15	780	780	780	780	780	1
argiketaria	7059	-9.79	0	0	2248	475	0	0	0	11
osatzen	7026	-5.71	2	3	650	98	0	0	0	7
haren	7025	-3.31	16	19	1177	388	0	0	0	5
ohi	6974	-4.88	12	18	650	28	0	0	0	3
liburu	6903	-6.51	0	1	895	139	0	0	0	6
guztiak	6825	-7.06	4	5	1179	137	0	0	0	7
ii	6811	-4.41	70	76	1136	2	2	2	2	2
inguruan	6799	-7.39	0	1	1136	287	0	0	0	8
arren	6755	-3.36	6	9	2248	475	0	0	0	5
mundu	6662	-5.23	2	3	1153	174	0	0	0	5
bai	6660	-3.87	26	35	1694	559	0	0	0	3
hego	6636	-4.28	4	4	1177	270	0	0	0	4
gain	6592	-3.99	10	15	1179	409	0	0	0	4
herrian	6580	-5.53	10	12	1177	270	0	0	0	7
bihurtu	6570	-6.81	0	2	1694	351	0	0	0	7
argiketariak	6529	-10.25	0	0	2248	475	0	0	0	12
hizkuntza	6520	-7.69	0	0	1177	238	0	0	0	9
n	6507	-4.3	0	15	460	460	460	460	460	1
material	6494	-8.24	0	1	1153	365	0	0	0	8
ordenan	6484	-7.64	2	3	650	161	0	0	0	7
anfibioen	6411	-12.05	0	0	2248	212	0	0	0	9
erabili	6363	-7.31	0	3	2102	647	0	0	0	7
guzti	6361	-6.65	0	2	1179	137	0	0	0	5
hiria	6338	-4.51	6	10	1177	238	0	0	0	5
idatzi	6328	-6.65	0	3	1136	59	0	0	0	6
lantokia	6181	-7.82	0	0	895	282	0	0	0	8
horren	6161	-4.38	10	10	1177	201	0	0	0	6
izen	6161	-3.81	4	6	1136	118	0	0	0	4
izendatu	6160	-7.17	0	0	1136	118	0	0	0	8
lore	6146	-5.18	10	14	895	110	0	0	0	4
herriko	6136	-5.06	4	6	1177	270	0	0	0	7
hain	6109	-4.4	8	13	1177	388	0	0	0	4
duena	6105	-5.61	6	11	780	58	0	0	0	5
agertzen	6049	-6.89	0	0	2248	79	0	0	0	8
zena	6029	-3.86	20	27	731	234	0	0	0	4
errege	6010	-6.46	0	1	2102	647	0	0	0	6
anura	5989	-6.94	4	4	2248	212	0	0	0	5
el	5986	-3.26	42	52	2102	137	137	137	137	2
banku	5957	-7.19	2	5	1694	559	0	0	0	5
irabazi	5945	-7.65	0	2	1136	199	0	0	0	7
berean	5936	-5.26	10	14	1694	442	0	0	0	6
okindegi	5926	-9.32	0	0	650	27	0	0	0	8
behin	5919	-5.42	2	4	1694	442	0	0	0	5
nafarroako	5908	-9.53	0	0	460	192	0	0	0	10
sistema	5903	-7.67	0	2	929	106	0	0	0	7
aurka	5859	-5.5	2	3	2248	186	0	0	0	5
aita	5832	-4.58	4	8	2248	92	0	0	0	4
sartu	5794	-5.04	6	9	929	272	0	0	0	5
komertzial	5735	-10.46	0	0	993	447	0	0	0	10
batzuetan	5703	-7.41	0	0	1694	559	0	0	0	9
ari	5692	-3.27	26	36	2248	475	0	0	0	3
bera	5589	-3.17	22	33	1694	442	0	0	0	4
zioten	5577	-5.74	4	5	731	186	0	0	0	6
inguru	5550	-6.45	0	2	1136	287	0	0	0	6
hasieran	5526	-7.95	0	1	1177	388	0	0	0	8
ekialdean	5510	-7.61	0	0	2102	107	0	0	0	9
elektrikoaren	5475	-10.81	0	0	2102	137	0	0	0	13
antzinako	5461	-7.58	0	0	2248	212	0	0	0	9
mendebaldean	5415	-9.79	0	0	1153	257	0	0	0	12
eraiki	5411	-6.62	0	3	2102	647	0	0	0	6
adibidez	5395	-8.49	0	1	2248	97	0	0	0	8
nagusiak	5395	-7.53	0	1	460	192	0	0	0	8
era	5352	-2.68	24	34	2102	647	0	0	0	3
non	5334	-4.45	30	33	460	97	0	0	0	3
jaso	5311	-5.21	10	13	455	259	0	0	0	4
besteak	5260	-5.75	4	7	1694	442	0	0	0	7
egindako	5218	-6.56	0	0	2102	172	0	0	0	8
alderdi	5215	-6.66	2	3	2248	312	0	0	0	7
taldea	5192	-5.5	2	8	715	92	0	0	0	6
bada	5177	-4.62	20	23	1694	559	0	0	0	4
kirol	5152	-8.03	2	3	993	57	0	0	0	5
les	5150	-4.0	22	24	895	224	0	0	0	3
jarri	5147	-4.69	6	9	455	259	0	0	0	5
daitezke	5135	-9.76	0	1	780	136	0	0	0	8
munduko	5130	-5.94	0	0	1153	174	0	0	0	7
buruzko	5109	-6.18	0	2	1694	122	0	0	0	7
horrela	5108	-7.13	0	0	1177	201	0	0	0	7
okindegiak	5085	-9.73	0	0	650	27	0	0	0	10
beraz	5060	-4.58	8	9	1694	442	0	0	0	5
mendebaldeko	5046	-9.89	0	0	1153	257	0	0	0	12
biografia	5038	-10.02	0	0	1694	351	0	0	0	9
bulegoak	5022	-7.96	0	1	1694	122	0	0	0	8
argitaratu	4996	-8.97	0	0	2248	475	0	0	0	10
zuena	4984	-5.06	6	11	731	120	0	0	0	5
zuzen	4969	-4.55	4	6	731	120	0	0	0	5
egungo	4910	-6.43	4	5	2102	172	0	0	0	6
sortzen	4890	-5.45	8	10	929	148	0	0	0	7
eragin	4876	-5.73	0	1	2102	647	0	0	0	6
ugari	4869	-5.24	0	4	383	30	0	0	0	5
horiek	4867	-6.38	12	12	1177	201	0	0	0	6
iparraldean	4859	-9.16	0	0	1136	20	0	0	0	11
hurrengo	4847	-7.78	0	0	1177	53	0	0	0	8
mota	4832	-4.6	20	22	1153	183	0	0	0	4
berri	4816	-4.04	4	8	1694	442	0	0	0	5
zenean	4807	-5.36	2	5	731	234	0	0	0	6
hiriburua	4793	-8.16	0	0	1177	238	0	0	0	9
zati	4760	-5.6	4	5	731	163	0	0	0	4
hegoaldean	4735	-8.73	0	0	1177	270	0	0	0	10
ia	4733	-4.47	72	81	1136	2	2	2	2	2
ekialdeko	4732	-7.7	0	0	2102	107	0	0	0	9
zein	4708	-5.28	4	9	731	234	0	0	0	4
ezaguna	4690	-6.77	0	2	2102	150	0	0	0	7
del	4685	-4.45	18	23	780	237	0	0	0	3
kilometro	4643	-10.81	0	0	993	57	0	0	0	9
aldi	4636	-4.19	10	15	2248	312	0	0	0	4
mende	4588	-5.03	8	10	1153	257	0	0	0	5
gutxi	4574	-6.2	0	1	1179	137	0	0	0	5
aurretik	4574	-7.03	0	0	2248	186	0	0	0	8
itzuli	4568	-7.89	2	5	1136	124	0	0	0	6
iritsi	4566	-6.79	2	4	1136	199	0	0	0	6
lanak	4563	-4.79	6	10	895	282	0	0	0	5
handiena	4560	-7.37	0	1	1177	388	0	0	0	8
esker	4541	-5.66	2	2	2102	383	0	0	0	5
handi	4528	-5.5	0	3	1177	388	0	0	0	5
bertako	4501	-5.55	4	6	1694	442	0	0	0	7
of	4474	-4.75	20	23	650	15	15	15	15	2
hartan	4460	-5.11	4	5	1177	388	0	0	0	6
mendearen	4413	-6.81	0	0	1153	257	0	0	0	9
norbanakoentzat	4381	-15.58	0	0	460	97	0	0	0	15
europako	4342	-8.39	0	0	2102	83	0	0	0	8
urteetan	4339	-7.43	0	1	383	129	0	0	0	8
ezagutzen	4333	-8.13	0	0	2102	150	0	0	0	9
erdi	4332	-4.57	2	3	2102	647	0	0	0	4
egoera	4313	-6.45	2	6	2102	172	0	0	0	6
horrek	4308	-5.58	6	6	1177	201	0	0	0	6
ahal	4303	-5.2	10	11	2248	56	0	0	0	4
dio	4294	-3.69	10	15	780	218	0	0	0	3
barruan	4294	-6.48	0	0	1694	559	0	0	0	7
eliza	4291	-5.69	2	5	2102	137	0	0	0	5
batetik	4273	-6.35	0	0	1694	559	0	0	0	7
nola	4264	-4.78	16	17	460	97	0	0	0	4
ra	4260	-3.46	52	62	182	31	31	31	31	2
tresna	4259	-7.29	0	2	715	137	0	0	0	6
aren	4223	-2.79	12	22	2248	475	0	0	0	4
agentziak	4220	-8.0	0	0	2248	79	0	0	0	9
mailako	4201	-5.91	0	2	1153	365	0	0	0	7
l	4196	-4.3	0	11	895	895	895	895	895	1
herria	4188	-4.68	10	16	1177	270	0	0	0	6
aurkako	4167	-6.61	0	1	2248	186	0	0	0	7
nagusi	4163	-6.99	0	1	460	192	0	0	0	6
milioi	4152	-7.9	2	3	1153	142	0	0	0	6
berria	4141	-4.32	4	10	1694	442	0	0	0	6
iii	4112	-5.17	8	11	1136	2	0	0	0	3
arropa	4107	-6.61	6	8	2248	475	0	0	0	6
azpifamilia	4104	-12.17	0	0	2248	103	0	0	0	11
ezin	4095	-5.01	8	9	2102	150	0	0	0	4
erresuma	4094	-8.27	0	0	2102	647	0	0	0	8
euskaraz	4057	-8.09	0	1	2102	83	0	0	0	8
gainean	4046	-5.99	0	0	1179	409	0	0	0	7
handiak	4037	-5.93	4	6	1177	388	0	0	0	7
moduan	4029	-5.87	2	5	1153	183	0	0	0	6
ur	4001	-3.54	28	38	383	129	129	129	129	2
azalera	4000	-7.29	0	2	2248	103	0	0	0	7
barnean	3991	-6.94	0	2	1694	559	0	0	0	7
geroago	3987	-8.62	0	0	1179	219	0	0	0	7
agentzia	3978	-7.54	0	0	2248	79	0	0	0	8
garaian	3938	-6.72	2	3	1179	409	0	0	0	7
hamarkada	3919	-9.37	0	0	1177	388	0	0	0	9
bizitza	3903	-6.15	0	4	1694	351	0	0	0	7
honako	3897	-5.02	2	3	1177	201	0	0	0	6
izateko	3897	-6.2	0	1	1136	118	0	0	0	7
