word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
yang	1133768	-5.07	36	41	137	40	0	0	0	4
dan	1072192	-3.24	60	71	1545	140	0	0	0	3
di	820204	-2.65	86	102	1545	1013	1013	1013	1013	2
dari	608324	-4.73	34	38	1545	140	0	0	0	4
ini	593687	-4.07	30	43	443	187	0	0	0	3
pada	496876	-4.43	24	31	2240	359	0	0	0	4
adalah	461054	-6.25	0	1	1084	59	0	0	0	6
dengan	394240	-4.93	4	5	1545	179	0	0	0	6
dalam	350815	-5.88	12	13	1545	140	0	0	0	5
untuk	306926	-6.59	2	2	234	50	0	0	0	5
tahun	258065	-6.41	4	6	1272	243	0	0	0	5
juga	224815	-6.34	6	6	385	71	0	0	0	4
merupakan	222514	-7.8	0	0	2321	1359	0	0	0	9
sebagai	203611	-7.05	0	1	1798	509	0	0	0	7
oleh	200744	-6.25	2	4	238	18	0	0	0	4
ke	191582	-2.92	82	92	1667	655	655	655	655	2
spesies	166509	-9.02	2	2	1798	60	0	0	0	7
atau	156935	-5.74	4	6	1084	47	0	0	0	4
bagian	154506	-5.97	0	2	1627	341	0	0	0	6
menjadi	149060	-6.71	0	0	2321	1359	0	0	0	7
ia	145428	-3.9	80	106	443	7	7	7	7	2
tidak	145408	-6.24	0	1	1272	108	0	0	0	5
indonesia	131812	-9.82	0	0	443	187	0	0	0	9
itu	130145	-5.06	16	21	443	16	0	0	0	3
sebuah	128262	-6.59	0	0	1798	509	0	0	0	6
dapat	127400	-5.44	4	4	1545	140	0	0	0	5
kayu	114233	-5.74	8	12	1667	353	0	0	0	4
satu	107690	-5.31	26	29	1798	287	0	0	0	4
telah	106432	-4.79	10	10	1272	506	0	0	0	5
memiliki	104815	-7.5	0	2	2321	1359	0	0	0	8
mereka	100856	-6.57	0	3	2321	1359	0	0	0	6
seperti	99046	-6.89	0	0	1798	509	0	0	0	7
asteroid	96441	-9.87	0	1	1084	82	0	0	0	8
kelas	94351	-4.84	14	14	1667	655	0	0	0	5
orang	92740	-5.22	4	5	238	57	0	0	0	5
kota	90510	-4.74	16	19	1667	282	0	0	0	4
kumbang	86991	-6.43	8	8	1667	125	0	0	0	7
lalat	86950	-6.2	4	6	646	192	0	0	0	5
desa	86343	-4.74	10	14	1545	179	0	0	0	4
berasal	86226	-6.06	2	4	1627	752	0	0	0	7
famili	84758	-7.37	2	3	388	77	0	0	0	6
biasanya	82514	-7.62	0	0	1627	116	0	0	0	8
genus	82140	-5.52	2	2	526	114	0	0	0	5
tersebut	81558	-7.16	0	0	1272	506	0	0	0	8
ordo	81265	-5.94	2	3	238	57	0	0	0	4
karena	78927	-7.01	0	3	1667	353	0	0	0	6
kecamatan	78828	-7.7	0	0	1667	655	0	0	0	9
ada	76731	-3.83	38	54	1084	59	0	0	0	3
setelah	75104	-6.95	2	2	1798	509	0	0	0	7
lebih	74903	-6.7	2	2	646	147	0	0	0	5
filum	74579	-6.42	0	1	388	81	0	0	0	5
besar	74552	-5.66	4	5	1627	752	0	0	0	5
animalia	74399	-9.1	0	0	1084	197	0	0	0	8
kingdom	74207	-9.09	0	0	1667	75	0	0	0	7
nama	73383	-4.9	40	42	424	134	0	0	0	4
akan	72503	-3.53	16	21	1084	70	0	0	0	4
pertama	72045	-6.3	2	2	2240	1205	0	0	0	7
arthropoda	71366	-12.09	0	0	1084	113	0	0	0	10
insecta	71313	-9.56	0	0	443	187	0	0	0	7
lain	70641	-5.04	16	22	646	192	0	0	0	4
bahwa	69892	-6.27	0	2	1627	341	0	0	0	5
secara	69402	-6.24	4	4	1798	509	0	0	0	6
salah	69274	-4.97	26	27	1798	287	0	0	0	5
beberapa	68685	-8.37	0	0	1627	752	0	0	0	8
the	65599	-4.33	12	19	1272	59	0	0	0	3
saat	64660	-5.2	10	15	1798	287	0	0	0	4
seorang	64413	-7.04	0	1	1798	509	0	0	0	7
kabupaten	62316	-11.58	0	0	1667	353	0	0	0	9
kemudian	62106	-7.2	0	0	1667	655	0	0	0	8
banyak	61238	-6.07	0	0	1627	341	0	0	0	6
bahasa	61049	-6.34	6	7	1627	341	0	0	0	6
hidup	59098	-6.57	0	0	574	90	0	0	0	5
antara	53206	-6.21	4	5	1084	197	0	0	0	6
negara	52627	-6.38	4	4	424	74	0	0	0	6
terletak	52370	-8.13	0	0	1272	506	0	0	0	8
namun	52009	-6.56	0	0	424	134	0	0	0	5
provinsi	50404	-8.25	0	0	2240	197	0	0	0	8
wilayah	48908	-7.54	0	0	311	73	0	0	0	7
tempat	48647	-5.62	2	4	1272	506	0	0	0	6
panjang	48180	-6.55	6	7	2240	359	0	0	0	7
barat	48152	-4.92	14	16	1627	341	0	0	0	5
timur	47638	-6.29	4	4	1272	108	0	0	0	5
dia	47577	-2.72	44	55	1545	1013	0	0	0	3
para	47349	-4.04	50	55	2240	359	0	0	0	4
dua	46571	-4.83	24	32	1545	54	0	0	0	3
larva	45821	-7.09	0	2	646	192	0	0	0	5
menyebabkan	45716	-9.32	0	0	2321	1359	0	0	0	11
dunia	45651	-5.87	0	0	1545	54	0	0	0	5
yaitu	45420	-8.14	2	2	137	40	0	0	0	5
baru	45182	-4.99	30	36	1627	341	0	0	0	4
atas	44968	-4.93	14	18	1084	47	0	0	0	4
film	44664	-5.47	2	4	388	81	0	0	0	4
jawa	44500	-4.6	30	31	385	147	0	0	0	4
selatan	44424	-5.8	0	0	1798	509	0	0	0	7
tanggal	43975	-6.2	6	7	1272	243	0	0	0	7
utara	43721	-6.08	4	5	234	19	0	0	0	5
daerah	42940	-6.88	0	1	1545	140	0	0	0	6
kepada	41820	-5.82	2	2	1667	655	0	0	0	6
kali	41454	-4.84	24	26	1667	353	0	0	0	4
coleoptera	40868	-10.8	0	0	699	157	0	0	0	10
amerika	40430	-8.51	2	2	1084	69	0	0	0	7
batang	40354	-5.11	10	10	1627	341	0	0	0	6
hanya	40308	-4.26	8	11	574	197	0	0	0	5
anak	40041	-5.25	14	17	1084	197	0	0	0	4
lagu	39565	-6.02	24	25	646	192	0	0	0	4
sangat	39090	-5.89	2	3	1798	287	0	0	0	6
hingga	38882	-6.05	4	4	574	90	0	0	0	6
kerusakan	38258	-7.88	0	0	1667	655	0	0	0	9
matahari	38137	-7.64	0	0	2321	439	0	0	0	8
ketika	38051	-5.74	2	4	1667	655	0	0	0	6
of	37987	-4.76	54	57	238	7	7	7	7	2
tengah	37876	-5.95	2	2	1272	506	0	0	0	6
selama	37367	-5.73	6	8	1798	509	0	0	0	6
digunakan	37278	-8.04	0	0	1545	1013	0	0	0	9
sampai	36952	-6.41	2	2	1798	287	0	0	0	6
disebut	36923	-7.04	2	2	1545	1013	0	0	0	7
tanduk	36529	-6.1	2	2	1272	243	0	0	0	6
sama	36073	-4.56	42	51	1798	287	0	0	0	4
air	36071	-4.83	18	25	1084	20	0	0	0	3
ditebang	36040	-7.56	0	0	1545	1013	0	0	0	8
sementara	35956	-7.8	0	0	1798	509	0	0	0	9
mengebor	35947	-7.85	0	0	2321	1359	0	0	0	8
cerambycidae	35925	-14.53	0	0	699	70	0	0	0	12
hari	35770	-4.38	36	39	574	197	0	0	0	4
masa	35476	-4.42	38	45	2321	439	0	0	0	4
berada	34549	-5.26	8	9	1627	752	0	0	0	6
sejak	34358	-5.25	12	12	1798	509	0	0	0	5
laba	34306	-5.78	24	27	646	192	0	0	0	4
anggota	33571	-8.17	0	0	1084	197	0	0	0	7
serta	33431	-5.08	4	4	1798	509	0	0	0	5
hal	33129	-3.79	30	35	574	197	0	0	0	3
sebesar	33125	-7.76	0	0	1798	509	0	0	0	7
lainnya	33097	-6.46	0	1	646	192	0	0	0	7
menggunakan	33081	-7.65	0	0	2321	1359	0	0	0	11
kedua	32895	-6.23	2	3	1667	655	0	0	0	5
album	32679	-7.0	2	3	1084	136	0	0	0	5
kembali	32404	-6.33	0	0	1667	655	0	0	0	7
nebula	32198	-7.67	0	0	424	74	0	0	0	6
bisa	31517	-5.0	22	26	1627	116	0	0	0	4
melalui	31448	-8.25	0	0	2321	1359	0	0	0	7
mulai	31266	-5.46	8	9	2321	131	0	0	0	5
sekolah	30804	-7.16	0	1	1798	509	0	0	0	7
a	30779	-4.3	0	49	1084	1084	1084	1084	1084	1
selain	30761	-6.12	0	1	1798	509	0	0	0	6
dikenal	30729	-7.33	2	3	1545	1013	0	0	0	7
masih	30647	-5.43	6	7	2321	439	0	0	0	5
diptera	30467	-6.34	0	0	1545	1013	0	0	0	7
terdapat	30426	-7.33	0	0	1272	506	0	0	0	8
raja	30232	-5.13	26	31	707	174	0	0	0	4
sekitar	30109	-7.38	0	0	1798	509	0	0	0	7
sehingga	30084	-7.96	0	0	1798	509	0	0	0	8
negeri	29607	-7.01	0	1	424	74	0	0	0	6
bersama	29480	-6.21	2	2	1627	752	0	0	0	7
tetapi	28972	-7.59	2	3	1272	506	0	0	0	6
suatu	28870	-6.34	0	1	1798	220	0	0	0	5
waktu	28446	-6.58	0	1	311	122	0	0	0	5
cukup	28390	-7.14	2	2	699	29	0	0	0	5
bulan	28264	-4.73	10	11	1627	141	0	0	0	5
bagi	28207	-4.5	20	22	1627	341	0	0	0	4
tinggi	27974	-6.17	0	0	1272	108	0	0	0	6
penduduk	27964	-7.3	0	0	2240	1205	0	0	0	8
sudah	27898	-5.49	8	8	1798	220	0	0	0	5
utama	27720	-6.59	4	6	234	19	0	0	0	5
serikat	27505	-6.83	2	2	1798	509	0	0	0	7
sistem	27463	-7.42	4	4	1798	232	0	0	0	6
berbagai	27419	-7.02	0	1	1627	752	0	0	0	8
termasuk	27187	-7.74	0	0	1272	506	0	0	0	8
inggris	27059	-7.74	0	0	443	187	0	0	0	7
perang	27031	-4.28	20	21	2240	1205	0	0	0	6
umumnya	27030	-8.03	2	2	234	19	0	0	0	7
jepang	26931	-6.55	4	4	385	73	0	0	0	6
membuat	26664	-5.78	2	4	2321	1359	0	0	0	7
pernah	26305	-5.69	0	0	2240	1205	0	0	0	6
pulau	26206	-5.77	2	3	2240	105	0	0	0	5
muda	26160	-4.67	20	21	2321	131	0	0	0	4
sejarah	25796	-6.56	0	1	1798	509	0	0	0	7
sendiri	25762	-7.03	2	2	1798	509	0	0	0	7
rumah	25715	-6.02	4	4	707	72	0	0	0	5
terhadap	25657	-7.93	0	0	1272	506	0	0	0	8
terdiri	25396	-6.76	2	2	1272	506	0	0	0	7
mempunyai	25329	-8.12	0	0	2321	1359	0	0	0	9
semua	25260	-5.95	2	4	1798	509	0	0	0	5
musik	25117	-5.63	6	8	2321	131	0	0	0	5
tiga	25075	-5.58	18	21	1272	108	0	0	0	4
tim	24758	-4.4	30	36	1272	108	0	0	0	3
s	24606	-4.3	0	47	1798	1798	1798	1798	1798	1
kecil	24588	-5.88	0	0	1667	655	0	0	0	5
laut	24339	-5.31	8	10	646	192	0	0	0	4
orbit	24146	-7.17	0	0	238	57	0	0	0	5
masyarakat	23961	-10.68	0	0	2321	439	0	0	0	10
jumlah	23826	-7.33	0	0	385	71	0	0	0	6
terjadi	23609	-7.23	0	0	1272	506	0	0	0	7
berubah	23606	-6.76	2	2	1627	752	0	0	0	7
baik	23572	-5.12	10	15	1627	341	0	0	0	4
pendidikan	23428	-7.8	0	0	2240	1205	0	0	0	10
sebelum	23155	-7.27	0	0	1798	509	0	0	0	7
tentang	22975	-5.87	8	9	1272	506	0	0	0	7
awal	22973	-4.94	16	17	1084	13	0	0	0	4
perusahaan	22874	-9.21	0	0	2240	1205	0	0	0	10
akhirnya	22507	-8.33	0	0	1084	70	0	0	0	8
an	22456	-2.31	80	110	1084	197	197	197	197	2
kerajaan	22339	-7.39	0	0	1667	655	0	0	0	8
belanda	22268	-6.22	4	4	1627	752	0	0	0	7
kata	22213	-4.49	38	42	1667	353	0	0	0	4
dekat	22151	-5.63	10	10	1545	179	0	0	0	5
sungai	22116	-6.12	0	0	1798	220	0	0	0	6
udara	22032	-6.32	2	3	234	9	0	0	0	5
bawah	22010	-5.14	6	7	1627	341	0	0	0	5
paling	21966	-5.53	12	12	2240	359	0	0	0	6
jiwa	21952	-5.3	8	9	385	28	0	0	0	4
bumi	21903	-5.86	8	9	1627	141	0	0	0	4
lagi	21897	-5.28	16	17	646	192	0	0	0	4
sekarang	21731	-6.74	0	1	1798	509	0	0	0	8
sebagian	21722	-7.45	0	0	1798	509	0	0	0	8
i	21709	-4.3	0	42	443	443	443	443	443	1
maka	21687	-4.57	42	49	2321	439	0	0	0	4
proses	21627	-6.28	2	4	2240	197	0	0	0	6
jalan	21542	-4.89	10	12	385	147	0	0	0	5
and	21395	-4.36	22	31	1084	197	0	0	0	3
tanah	21340	-5.68	8	11	1272	243	0	0	0	5
musim	21316	-6.18	6	8	2321	131	0	0	0	5
pemerintah	21241	-9.38	0	0	2240	1205	0	0	0	10
setiap	21157	-7.36	0	1	1798	509	0	0	0	6
umum	20942	-6.48	4	5	234	19	0	0	0	4
menurut	20927	-6.63	2	3	2321	1359	0	0	0	7
nasional	20906	-8.24	0	0	424	134	0	0	0	8
planet	20874	-7.61	0	1	2240	44	0	0	0	6
abad	20777	-5.67	4	10	1084	41	0	0	0	4
m	20737	-4.3	0	43	2321	2321	2321	2321	2321	1
al	20643	-2.75	82	97	1084	136	136	136	136	2
melakukan	20629	-7.71	0	0	2321	1359	0	0	0	9
harus	20571	-5.17	10	13	574	197	0	0	0	5
tercatat	20570	-8.07	0	0	1272	506	0	0	0	8
bernama	20354	-6.38	6	6	1627	752	0	0	0	7
pesawat	20168	-7.17	2	2	2240	1205	0	0	0	7
sesuatu	20156	-8.63	0	0	1798	509	0	0	0	7
berhasil	20101	-7.55	0	0	1627	752	0	0	0	8
seluruh	20034	-7.24	0	0	1798	509	0	0	0	7
manusia	20011	-7.64	0	0	2321	439	0	0	0	7
pembentukan	19889	-8.75	0	0	2240	1205	0	0	0	11
bermain	19860	-6.42	2	2	1627	752	0	0	0	7
pusat	19840	-6.08	4	4	2240	105	0	0	0	5
jenis	19805	-5.7	8	9	385	73	0	0	0	5
bola	19801	-4.82	20	23	1627	114	0	0	0	4
luas	19593	-5.13	16	20	646	72	0	0	0	4
bentuk	19474	-6.32	0	0	1627	752	0	0	0	6
jerman	19403	-6.14	4	4	385	73	0	0	0	6
jakarta	19338	-7.48	0	1	385	147	0	0	0	7
universitas	19249	-12.1	0	0	234	50	0	0	0	11
sering	19220	-5.45	12	13	1798	509	0	0	0	6
dilakukan	19167	-8.12	0	0	1545	1013	0	0	0	9
luar	19121	-5.13	6	7	646	72	0	0	0	4
batu	19078	-4.92	24	29	1627	341	0	0	0	4
pemain	18996	-5.88	0	0	2240	1205	0	0	0	6
diterbitkan	18889	-9.24	0	0	1545	1013	0	0	0	11
lalu	18795	-6.33	18	20	646	192	0	0	0	4
diri	18720	-3.93	22	24	1545	1013	0	0	0	4
gereja	18620	-7.39	0	0	526	114	0	0	0	6
masing	18498	-5.24	4	5	2321	439	0	0	0	6
ii	18416	-4.22	82	95	443	4	4	4	4	2
aceh	18410	-6.64	2	3	1084	27	0	0	0	4
lahir	18252	-6.01	6	6	646	192	0	0	0	5
perancis	18220	-7.57	0	1	2240	1205	0	0	0	8
tak	18059	-3.82	56	66	1272	243	0	0	0	3
pemerintahan	18040	-10.43	0	0	2240	1205	0	0	0	12
magnitudo	17990	-11.8	0	0	2321	439	0	0	0	9
terbentuk	17943	-8.92	0	0	1272	506	0	0	0	9
karya	17901	-5.75	4	7	1667	353	0	0	0	5
akhir	17894	-6.34	0	0	1084	70	0	0	0	5
klub	17470	-6.08	4	4	1667	41	0	0	0	4
sebelumnya	17460	-8.81	0	0	1798	509	0	0	0	10
presiden	17431	-8.5	0	1	2240	197	0	0	0	8
keluarga	17411	-8.62	0	0	1667	655	0	0	0	8
tergolong	17300	-8.56	0	0	1272	506	0	0	0	9
pasukan	17288	-6.15	4	4	2240	359	0	0	0	7
eksentrisitas	17287	-13.38	0	0	404	49	0	0	0	13
mutlaknya	17248	-9.15	0	0	2321	131	0	0	0	9
hasil	17183	-5.88	4	4	574	197	0	0	0	5
kelompok	17118	-8.53	0	0	1667	655	0	0	0	8
program	17023	-6.95	0	0	2240	197	0	0	0	7
in	16954	-2.9	64	94	443	187	187	187	187	2
islam	16888	-6.82	0	3	443	48	0	0	0	5
kapal	16821	-5.58	16	16	1667	353	0	0	0	5
suku	16733	-4.73	18	20	1798	220	0	0	0	4
terkenal	16636	-7.59	0	1	1272	506	0	0	0	8
de	16584	-3.02	82	97	1545	179	179	179	179	2
pecahan	16576	-6.6	2	2	2240	1205	0	0	0	7
ilmiah	16500	-9.08	0	0	443	18	0	0	0	6
pun	16459	-3.93	42	47	2240	105	0	0	0	3
internasional	16346	-12.41	0	0	443	187	0	0	0	13
sedangkan	16299	-6.9	0	0	1798	509	0	0	0	9
maupun	16276	-7.95	0	0	2321	439	0	0	0	6
lama	16212	-4.66	34	37	646	192	0	0	0	4
tinggal	16173	-6.64	4	4	1272	108	0	0	0	7
buku	16143	-5.07	16	16	1627	141	0	0	0	4
eropa	16068	-7.96	0	1	404	25	0	0	0	5
sepak	16035	-5.14	8	8	1798	509	0	0	0	5
primordial	16001	-11.11	0	0	2240	197	0	0	0	10
planetisimal	15956	-13.41	0	0	2240	44	0	0	0	12
kepala	15944	-5.99	4	4	1667	655	0	0	0	6
berdasarkan	15891	-9.01	0	0	1627	752	0	0	0	11
memberikan	15849	-6.66	0	0	2321	1359	0	0	0	10
kelurahan	15808	-8.04	0	0	1667	655	0	0	0	9
tubuh	15764	-6.19	4	5	1272	108	0	0	0	5
stasiun	15717	-8.01	0	0	1798	126	0	0	0	7
agama	15716	-5.94	0	2	1084	37	0	0	0	5
jika	15590	-5.51	14	16	385	28	0	0	0	4
bintang	15494	-6.33	10	12	1627	116	0	0	0	7
tetap	15481	-6.39	0	1	1272	506	0	0	0	5
dirilis	15449	-6.84	0	0	1545	1013	0	0	0	7
bidang	15330	-6.12	4	6	1627	116	0	0	0	6
berbeda	15214	-6.99	0	0	1627	752	0	0	0	7
meskipun	15214	-10.0	0	0	2321	1359	0	0	0	8
keseluruhan	15036	-10.3	0	0	1667	655	0	0	0	11
daftar	14949	-7.45	0	1	1545	140	0	0	0	6
spons	14948	-5.88	0	1	1798	60	0	0	0	5
berikut	14865	-6.65	0	0	1627	752	0	0	0	7
asal	14837	-4.89	14	19	1084	82	0	0	0	4
masuk	14701	-5.74	4	4	2321	439	0	0	0	5
mana	14596	-4.22	52	63	2321	439	0	0	0	4
bangsa	14338	-6.04	12	14	1627	341	0	0	0	6
ditemukan	14336	-7.56	0	0	1545	1013	0	0	0	9
sumatera	14323	-8.01	0	1	1798	220	0	0	0	8
permukaan	14301	-8.1	0	0	2240	1205	0	0	0	9
sedang	14240	-5.63	14	17	1798	509	0	0	0	6
acara	14210	-5.6	0	1	1084	27	0	0	0	5
makanan	14203	-5.91	0	0	2321	439	0	0	0	7
dasar	14106	-6.0	8	9	1545	140	0	0	0	5
tanpa	14092	-8.06	6	8	1272	243	0	0	0	5
kurang	14067	-5.53	18	19	1667	125	0	0	0	6
ilmu	14025	-6.89	0	0	443	18	0	0	0	4
ditemui	13989	-7.92	0	0	1545	1013	0	0	0	7
jaringan	13975	-6.78	0	0	385	147	0	0	0	8
saja	13915	-5.43	24	27	1798	287	0	0	0	4
empat	13871	-5.7	2	4	404	31	0	0	0	5
versi	13848	-5.39	0	0	172	40	0	0	0	5
cara	13825	-4.25	38	43	699	157	0	0	0	4
menteri	13804	-5.46	2	3	2321	1359	0	0	0	7
dimana	13670	-6.01	4	5	1545	1013	0	0	0	6
tapi	13653	-5.46	24	31	1272	243	0	0	0	4
bekerja	13585	-8.35	2	2	1627	752	0	0	0	7
gunung	13563	-6.46	0	0	526	72	0	0	0	6
mencapai	13436	-7.07	0	0	2321	1359	0	0	0	8
hukum	13409	-6.55	0	0	574	55	0	0	0	5
bahan	13348	-4.25	12	15	1627	341	0	0	0	5
sumber	13292	-5.71	4	4	1798	220	0	0	0	6
agar	13255	-4.91	8	10	1084	37	0	0	0	4
berarti	13252	-7.38	0	0	1627	752	0	0	0	7
tokoh	13185	-7.21	2	3	1272	98	0	0	0	5
sebelah	13134	-6.48	4	4	1798	509	0	0	0	7
keras	13113	-5.09	18	20	1667	655	0	0	0	5
mengenai	13065	-7.17	0	0	2321	1359	0	0	0	8
didirikan	13060	-7.53	0	0	1545	1013	0	0	0	9
politik	13046	-7.31	2	2	2240	127	0	0	0	7
bahkan	13044	-4.72	2	3	1627	341	0	0	0	6
posisi	13029	-6.24	2	3	2240	127	0	0	0	6
tingkat	12992	-6.52	6	6	1272	108	0	0	0	7
biasa	12983	-6.16	6	10	1627	116	0	0	0	5
pula	12975	-4.53	22	25	2240	105	0	0	0	4
raya	12971	-4.35	34	38	707	174	0	0	0	4
langsung	12945	-7.6	0	0	646	192	0	0	0	8
italia	12935	-7.16	0	1	443	16	0	0	0	6
dibuat	12926	-5.77	2	2	1545	1013	0	0	0	6
c	12808	-4.3	0	45	699	699	699	699	699	1
km	12779	-4.97	76	84	1667	2	2	2	2	2
bandar	12761	-5.98	8	11	1627	341	0	0	0	6
d	12722	-4.3	0	38	1545	1545	1545	1545	1545	1
partai	12698	-6.36	2	2	2240	359	0	0	0	6
terakhir	12673	-7.82	0	0	1272	506	0	0	0	8
muncul	12658	-7.02	0	0	2321	131	0	0	0	6
mei	12634	-4.35	36	38	2321	1359	0	0	0	3
penting	12609	-5.32	2	2	2240	1205	0	0	0	7
ibu	12576	-5.01	12	16	443	16	0	0	0	3
republik	12529	-9.23	0	0	707	219	0	0	0	8
resmi	12529	-6.2	0	1	707	219	0	0	0	5
dianggap	12516	-7.32	0	0	1545	1013	0	0	0	8
militer	12491	-6.73	0	0	2321	178	0	0	0	7
to	12456	-3.14	84	101	1272	98	98	98	98	2
distrik	12438	-6.3	2	2	1545	1013	0	0	0	7
mendapatkan	12423	-7.82	0	0	2321	1359	0	0	0	11
agustus	12385	-8.72	0	1	1084	37	0	0	0	7
terutama	12303	-8.04	0	0	1272	506	0	0	0	8
ekonomi	12297	-8.38	0	2	404	49	0	0	0	7
b	12291	-4.3	0	44	1627	1627	1627	1627	1627	1
desember	12280	-7.41	0	0	1545	179	0	0	0	8
zaman	12265	-5.42	10	11	78	25	0	0	0	5
korea	12248	-5.84	2	3	1667	282	0	0	0	5
september	12220	-8.38	0	0	1798	509	0	0	0	9
sejumlah	12215	-8.93	0	0	1798	509	0	0	0	8
organisasi	12201	-10.29	0	0	238	57	0	0	0	10
kehidupan	12107	-9.01	0	0	1667	655	0	0	0	9
menemukan	12104	-7.02	0	0	2321	1359	0	0	0	9
yupiter	12078	-9.2	2	2	137	32	0	0	0	7
as	12015	-3.08	92	115	1084	82	82	82	82	2
suara	12005	-5.49	10	13	1798	220	0	0	0	5
juli	11942	-5.46	16	20	385	71	0	0	0	4
oktober	11903	-9.01	2	2	238	11	0	0	0	7
maret	11867	-6.18	6	9	2321	439	0	0	0	5
jalur	11811	-6.6	6	7	385	147	0	0	0	5
meninggal	11763	-7.52	0	0	2321	1359	0	0	0	9
rakyat	11736	-9.05	0	0	707	174	0	0	0	6
terbesar	11679	-8.26	0	0	1272	506	0	0	0	8
gelar	11667	-5.63	6	7	526	114	0	0	0	5
januari	11614	-8.78	2	2	385	147	0	0	0	7
april	11555	-7.81	2	2	1084	38	0	0	0	5
grup	11553	-6.35	0	1	526	54	0	0	0	4
tanaman	11542	-6.41	0	0	1272	243	0	0	0	7
juni	11534	-5.1	16	18	385	71	0	0	0	4
kini	11511	-5.25	28	30	1667	75	0	0	0	4
kebanyakan	11484	-7.8	0	0	1667	655	0	0	0	10
kalimantan	11465	-9.01	0	0	1667	353	0	0	0	10
ialah	11427	-6.63	10	11	443	7	0	0	0	5
istilah	11420	-7.94	0	0	443	48	0	0	0	7
laki	11418	-5.14	14	16	646	192	0	0	0	4
allah	11416	-5.53	2	2	1084	136	0	0	0	5
ketiga	11380	-6.61	2	2	1667	655	0	0	0	6
bukan	11368	-4.21	4	6	1627	141	0	0	0	5
buah	11360	-5.19	14	15	1627	141	0	0	0	4
hubungan	11351	-6.79	0	0	574	55	0	0	0	8
mesin	11313	-5.59	6	6	2321	1359	0	0	0	5
new	11242	-5.0	12	15	424	74	0	0	0	3
mata	11239	-4.18	40	45	2321	439	0	0	0	4
mendapat	11218	-6.25	0	0	2321	1359	0	0	0	8
sebanyak	11197	-7.56	0	0	1798	509	0	0	0	8
surat	11192	-5.3	14	16	1798	220	0	0	0	5
no	11167	-3.28	68	79	424	62	62	62	62	2
utamanya	11156	-7.97	0	0	234	19	0	0	0	8
kegiatan	11135	-8.3	0	0	1667	655	0	0	0	8
putra	11121	-5.79	6	8	2240	105	0	0	0	5
bangunan	11089	-7.1	0	0	1627	341	0	0	0	8
penerbangan	11072	-8.33	0	0	2240	1205	0	0	0	11
cina	11064	-4.86	26	30	699	70	0	0	0	4
bergabung	11052	-7.69	0	0	1627	752	0	0	0	9
mengalami	11047	-7.62	0	0	2321	1359	0	0	0	9
belum	11037	-5.17	2	2	1627	752	0	0	0	5
wanita	10984	-7.16	0	1	311	122	0	0	0	6
asia	10981	-4.36	12	16	1084	82	0	0	0	4
api	10927	-4.63	34	40	1084	38	0	0	0	3
alam	10925	-4.68	26	35	1084	136	0	0	0	4
juta	10922	-5.12	10	12	385	71	0	0	0	4
mungkin	10911	-7.14	2	2	2321	131	0	0	0	7
kereta	10871	-6.64	0	1	1667	655	0	0	0	6
cerita	10833	-6.73	4	5	699	70	0	0	0	6
india	10806	-5.42	4	8	443	187	0	0	0	5
menyatakan	10785	-7.28	0	0	2321	1359	0	0	0	10
kawasan	10770	-6.89	6	6	1667	353	0	0	0	7
khusus	10728	-7.44	0	0	1667	26	0	0	0	6
pihak	10710	-6.66	0	0	2240	94	0	0	0	5
melawan	10670	-5.63	4	4	2321	1359	0	0	0	7
jauh	10632	-5.37	2	3	385	147	0	0	0	4
kita	10623	-4.78	24	29	1667	75	0	0	0	4
bunga	10606	-5.06	4	5	1627	141	0	0	0	5
pertandingan	10581	-9.39	0	0	2240	1205	0	0	0	12
menerima	10571	-7.57	0	0	2321	1359	0	0	0	8
november	10515	-8.52	0	0	424	62	0	0	0	8
demikian	10493	-8.47	0	0	1545	179	0	0	0	8
lima	10465	-5.11	22	25	646	123	0	0	0	4
kitab	10465	-6.56	0	1	1667	75	0	0	0	5
pertempuran	10420	-8.65	0	0	2240	1205	0	0	0	11
karier	10399	-6.9	2	3	1667	353	0	0	0	6
terus	10377	-4.36	2	2	1272	506	0	0	0	5
membentuk	10365	-8.2	0	0	2321	1359	0	0	0	9
angkatan	10333	-6.59	0	0	1084	197	0	0	0	8
yunani	10310	-7.72	0	0	137	32	0	0	0	6
km²	10290	-5.4	0	2	1667	2	0	0	0	3
memulai	10215	-6.29	0	0	2321	1359	0	0	0	7
f	10210	-4.3	0	29	388	388	388	388	388	1
nomor	10188	-5.9	2	3	424	62	0	0	0	5
hampir	10150	-6.6	2	2	574	197	0	0	0	6
dimulai	10086	-7.23	0	0	1545	1013	0	0	0	7
kepulauan	10058	-8.57	0	0	1667	655	0	0	0	9
kadang	10050	-6.08	20	21	1667	353	0	0	0	6
mampu	10007	-6.38	2	2	2321	439	0	0	0	5
dibangun	9972	-7.3	0	0	1545	1013	0	0	0	8
melihat	9960	-6.65	0	0	2321	1359	0	0	0	7
budaya	9918	-5.86	0	1	1627	141	0	0	0	6
industri	9909	-8.47	0	0	443	187	0	0	0	8
perempuan	9908	-7.92	0	0	2240	1205	0	0	0	9
sma	9884	-4.54	30	40	1798	17	0	0	0	3
masalah	9884	-6.66	4	4	2321	439	0	0	0	7
kristen	9867	-7.77	0	0	1667	59	0	0	0	7
pasar	9866	-5.33	20	20	2240	359	0	0	0	5
