word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
年	2731048	-4.31	0	58	588	588	588	588	588	1
月	1307849	-4.34	0	25	178	178	178	178	178	1
は	647601	-4.38	0	89	91	91	91	91	91	1
日	522130	-4.31	0	48	480	480	480	480	480	1
また	274087	-4.25	28	35	75	13	13	13	13	2
第	193859	-4.52	0	27	28	28	28	28	28	1
昭和	162714	-5.7	30	33	4	2	2	2	2	2
しかし	118742	-4.88	4	6	64	12	0	0	0	3
平成	100571	-5.5	28	29	29	2	2	2	2	2
なお	100285	-4.67	12	19	66	7	7	7	7	2
the	86441	-4.59	6	13	222	39	0	0	0	3
その後	86147	-4.21	32	41	169	97	0	0	0	3
年から	73376	-3.86	58	75	588	12	0	0	0	3
同年	71537	-3.96	54	65	55	10	10	10	10	2
m	64717	-4.32	0	61	316	316	316	316	316	1
明治	64681	-4.73	44	47	21	6	6	6	6	2
の	64297	-4.33	0	112	200	200	200	200	200	1
とは	62041	-4.25	180	183	441	7	7	7	7	2
である	60622	-3.27	22	60	96	22	0	0	0	3
a	60320	-4.32	0	55	299	299	299	299	299	1
と	60278	-4.31	0	43	441	441	441	441	441	1
of	57317	-4.73	72	76	93	5	5	5	5	2
s	48927	-4.32	0	48	406	406	406	406	406	1
が	48809	-4.33	0	29	217	217	217	217	217	1
で	47521	-4.37	0	55	96	96	96	96	96	1
年に	47061	-3.89	170	192	588	162	162	162	162	2
人	47044	-4.37	0	39	103	103	103	103	103	1
ただし	43427	-6.18	6	8	41	4	0	0	0	3
km	42343	-4.17	88	99	114	21	21	21	21	2
現	39581	-4.44	0	8	45	45	45	45	45	1
では	37089	-3.75	166	185	96	5	5	5	5	2
c	36742	-4.32	0	46	370	370	370	370	370	1
概要	36360	-5.73	10	11	6	1	1	1	1	2
年には	35845	-3.59	50	68	588	162	0	0	0	3
日から	35269	-4.41	58	63	480	6	0	0	0	3
や	34871	-4.54	0	9	25	25	25	25	25	1
分	33116	-4.48	0	17	36	36	36	36	36	1
cm	32554	-4.24	104	113	370	13	13	13	13	2
翌	32371	-4.62	0	5	17	17	17	17	17	1
b	31824	-4.33	0	51	227	227	227	227	227	1
x	30852	-4.52	0	37	28	28	28	28	28	1
位	30723	-4.39	0	12	78	78	78	78	78	1
f	30586	-4.33	0	48	217	217	217	217	217	1
さらに	30370	-5.39	2	5	46	10	0	0	0	3
d	30260	-4.33	0	41	216	216	216	216	216	1
ザ	29964	-4.8	0	2	9	9	9	9	9	1
に	29683	-4.32	0	52	309	309	309	309	309	1
号	29539	-4.44	0	17	48	48	48	48	48	1
から	29389	-3.33	26	64	74	22	22	22	22	2
回	29332	-4.38	0	16	82	82	82	82	82	1
約	29283	-5.29	0	7	3	3	3	3	3	1
時	29121	-4.43	0	22	52	52	52	52	52	1
大正	28579	-5.36	108	110	110	2	2	2	2	2
そして	28501	-5.1	8	12	169	4	0	0	0	3
日に	27608	-4.38	148	159	480	122	122	122	122	2
en	26562	-3.69	68	79	178	22	22	22	22	2
これは	26144	-4.93	16	20	234	46	0	0	0	3
勝	25066	-4.54	0	9	25	25	25	25	25	1
n	24364	-4.34	0	38	157	157	157	157	157	1
e	24282	-4.34	0	43	178	178	178	178	178	1
年の	24161	-3.43	242	269	588	67	67	67	67	2
and	24096	-4.04	18	26	299	38	0	0	0	3
を	23561	-4.32	0	12	311	311	311	311	311	1
i	23495	-4.35	0	39	138	138	138	138	138	1
r	23399	-4.33	0	46	210	210	210	210	210	1
h	23268	-4.34	0	40	164	164	164	164	164	1
p	23104	-4.33	0	43	259	259	259	259	259	1
br	22881	-4.35	102	106	227	25	25	25	25	2
万	22821	-4.43	0	12	50	50	50	50	50	1
t	22804	-4.33	0	44	222	222	222	222	222	1
g	22759	-4.34	0	38	161	161	161	161	161	1
そのため	22233	-4.99	2	5	169	97	0	0	0	4
formula_	21689	-9.14	0	1	217	34	0	0	0	8
in	21582	-3.48	64	84	138	56	56	56	56	2
月から	21545	-4.28	58	67	178	8	0	0	0	3
一方	21397	-5.07	24	26	43	3	3	3	3	2
de	20819	-3.29	88	103	216	61	61	61	61	2
デ	20453	-4.36	0	13	109	109	109	109	109	1
k	20259	-4.36	0	32	114	114	114	114	114	1
オブ	20085	-5.37	36	37	117	2	2	2	2	2
当時	20052	-4.76	22	27	20	3	3	3	3	2
には	19608	-3.97	170	187	309	3	3	3	3	2
であり	19312	-4.24	20	31	96	22	0	0	0	3
l	18898	-4.34	0	39	170	170	170	170	170	1
月に	18600	-4.0	116	125	178	52	52	52	52	2
j	18518	-4.36	0	28	125	125	125	125	125	1
現在	18411	-4.08	16	25	45	16	16	16	16	2
ド	17880	-4.38	0	9	87	87	87	87	87	1
全	17715	-4.46	0	17	39	39	39	39	39	1
など	17692	-4.06	10	16	66	27	27	27	27	2
例えば	17281	-6.77	0	0	8	1	0	0	0	3
形	17093	-4.55	0	14	24	24	24	24	24	1
v	16838	-4.38	0	33	81	81	81	81	81	1
この	16749	-4.39	168	183	234	142	142	142	142	2
紀元前	16656	-5.87	2	4	6	3	0	0	0	3
面	16526	-4.95	0	4	6	6	6	6	6	1
がある	16447	-3.95	28	35	217	7	0	0	0	3
w	16053	-4.35	0	23	141	141	141	141	141	1
世	15885	-4.39	0	12	75	75	75	75	75	1
歳	15883	-4.41	0	7	58	58	58	58	58	1
アルバム	15867	-3.79	2	8	330	37	0	0	0	4
巻	15191	-4.58	0	11	20	20	20	20	20	1
to	15185	-3.74	86	95	222	27	27	27	27	2
条	14762	-4.64	0	11	16	16	16	16	16	1
話	14696	-4.62	0	7	17	17	17	17	17	1
u	14684	-4.4	0	32	66	66	66	66	66	1
名	14451	-4.43	0	28	52	52	52	52	52	1
このため	14249	-5.13	2	4	234	142	0	0	0	4
mm	14037	-4.97	120	127	316	12	12	12	12	2
身長	13821	-6.01	42	44	2	2	2	2	2	2
ジョン	13474	-3.66	20	26	138	36	0	0	0	3
人口	13413	-4.55	58	64	103	7	7	7	7	2
期	13390	-4.62	0	13	17	17	17	17	17	1
だが	13325	-5.39	56	60	15	1	1	1	1	2
日には	12824	-4.2	36	41	480	122	0	0	0	3
月には	12821	-4.3	28	33	178	52	0	0	0	3
アンド	12647	-4.11	26	28	330	35	0	0	0	3
国道	12561	-5.02	48	52	31	1	1	1	1	2
年度	12189	-4.57	100	109	588	24	24	24	24	2
フォン	12149	-4.74	16	17	203	23	0	0	0	3
http	12130	-7.16	0	1	164	8	0	0	0	4
for	11970	-3.92	8	14	217	34	0	0	0	3
ごう	11870	-5.89	18	22	7	2	2	2	2	2
kg	11843	-4.77	74	81	114	12	12	12	12	2
として	11821	-3.52	12	24	441	40	0	0	0	3
番	11815	-4.43	0	13	50	50	50	50	50	1
colspan	11769	-9.25	0	0	370	105	0	0	0	7
o	11550	-4.37	0	34	93	93	93	93	93	1
という	11522	-3.67	6	10	441	41	0	0	0	3
以後	11411	-4.75	36	40	42	3	3	3	3	2
特に	11341	-5.58	96	99	20	2	2	2	2	2
円	11324	-4.85	0	6	8	8	8	8	8	1
英語	11133	-4.71	30	36	24	10	10	10	10	2
日本では	10758	-5.0	8	11	480	171	0	0	0	4
本名	10474	-4.84	76	81	85	4	4	4	4	2
億	10435	-4.89	0	1	7	7	7	7	7	1
経歴	10420	-5.55	18	18	11	1	1	1	1	2
年代	10379	-4.45	104	111	588	46	46	46	46	2
であった	10125	-4.23	10	27	96	22	0	0	0	4
以下	10099	-4.64	24	29	42	17	17	17	17	2
英	9986	-4.55	0	9	24	24	24	24	24	1
享年	9819	-5.8	36	38	8	2	2	2	2	2
民国	9794	-5.31	34	35	11	2	2	2	2	2
または	9730	-4.89	8	12	75	13	0	0	0	3
と呼ばれる	9694	-4.12	4	7	441	35	0	0	0	5
年現在	9619	-4.64	6	11	588	10	0	0	0	3
映画	9443	-4.06	14	19	13	10	10	10	10	2
分の	9380	-5.31	184	187	36	1	1	1	1	2
日発売	9353	-5.58	12	15	480	4	0	0	0	3
天正	9312	-5.03	48	51	38	3	3	3	3	2
on	9183	-3.97	54	71	93	5	5	5	5	2
年まで	9155	-4.08	28	37	588	16	0	0	0	3
秒	9107	-4.85	0	3	8	8	8	8	8	1
および	9071	-5.06	2	6	52	5	0	0	0	3
枚目のシングル	8951	-6.9	2	2	21	15	0	0	0	7
本	8924	-4.38	0	42	85	85	85	85	85	1
年と	8848	-4.99	142	147	588	5	5	5	5	2
において	8795	-5.03	6	10	309	6	0	0	0	4
となった	8775	-4.0	10	23	441	12	0	0	0	4
年の第	8746	-4.4	34	40	588	67	0	0	0	3
以降	8741	-4.26	10	16	42	5	5	5	5	2
彼は	8678	-5.2	164	168	16	2	2	2	2	2
系	8659	-4.65	0	8	15	15	15	15	15	1
月現在	8599	-5.31	6	10	178	4	0	0	0	3
平方マイル	8577	-7.68	0	0	29	7	0	0	0	5
時間	8567	-3.97	54	60	52	14	14	14	14	2
翌年	8531	-4.61	36	40	17	6	6	6	6	2
代	8523	-4.51	0	13	29	29	29	29	29	1
通称	8516	-5.58	34	36	22	2	2	2	2	2
来歴	8516	-6.56	14	14	2	1	1	1	1	2
love	8490	-5.07	4	6	170	29	0	0	0	4
人物	8483	-4.89	50	52	103	1	1	1	1	2
となる	8442	-4.06	14	22	441	12	0	0	0	3
www	8325	-6.54	6	6	141	3	0	0	0	3
同	8296	-4.42	0	15	55	55	55	55	55	1
両	8266	-4.56	0	8	22	22	22	22	22	1
world	8211	-6.69	2	4	141	22	0	0	0	5
しかしながら	8187	-8.13	0	0	64	12	0	0	0	6
度	8163	-4.53	0	14	26	26	26	26	26	1
サン	8110	-3.96	106	116	108	28	28	28	28	2
ラ	8091	-4.37	0	24	96	96	96	96	96	1
にて	8055	-4.51	22	25	309	9	9	9	9	2
その	8053	-4.13	166	184	169	97	97	97	97	2
メートル	8009	-5.44	0	3	67	7	0	0	0	4
すなわち	7922	-8.43	0	0	19	1	0	0	0	4
km²	7888	-5.21	10	13	114	21	0	0	0	3
これにより	7831	-5.04	2	3	234	46	0	0	0	5
フランス	7815	-4.24	8	18	203	37	0	0	0	4
co	7760	-3.61	88	101	370	105	105	105	105	2
ii	7751	-4.25	76	83	138	3	3	3	3	2
現在は	7696	-5.34	6	10	45	16	0	0	0	3
人である	7694	-4.37	70	74	103	6	0	0	0	4
原題	7591	-5.46	20	23	17	3	3	3	3	2
年間	7516	-4.36	110	117	588	15	15	15	15	2
y	7513	-4.49	0	11	32	32	32	32	32	1
その他	7482	-4.47	32	38	169	97	0	0	0	3
旧	7478	-4.62	0	7	17	17	17	17	17	1
万円	7450	-4.75	28	32	50	6	6	6	6	2
敗	7435	-4.74	0	6	11	11	11	11	11	1
慶長	7412	-5.84	46	47	7	2	2	2	2	2
you	7373	-5.88	0	4	32	10	0	0	0	3
z	7340	-4.6	0	16	19	19	19	19	19	1
年は	7274	-4.64	240	255	588	2	2	2	2	2
後に	7263	-4.71	106	113	25	3	3	3	3	2
毎年	7235	-5.33	40	42	18	1	1	1	1	2
つ	7186	-4.44	0	10	46	46	46	46	46	1
部	7145	-4.58	0	24	20	20	20	20	20	1
項	7132	-4.89	0	3	7	7	7	7	7	1
シリーズ	7112	-4.88	2	9	149	13	0	0	0	4
体重	6961	-5.71	14	17	12	2	2	2	2	2
is	6947	-3.95	82	97	138	13	13	13	13	2
つまり	6940	-6.2	2	3	46	1	0	0	0	3
uss	6873	-5.29	10	12	66	9	0	0	0	3
la	6863	-4.04	90	98	170	33	33	33	33	2
となっている	6781	-4.58	8	14	441	12	0	0	0	6
windows	6749	-9.27	0	1	141	29	0	0	0	7
アメリカ	6697	-3.94	2	11	330	40	0	0	0	4
シーズン	6621	-4.98	0	10	149	27	0	0	0	4
戦	6552	-4.47	0	22	38	38	38	38	38	1
の第	6551	-4.74	108	116	200	1	1	1	1	2
その結果	6549	-5.3	2	3	169	97	0	0	0	4
live	6547	-4.88	16	19	170	42	0	0	0	4
年後の	6536	-4.97	30	35	588	5	0	0	0	3
歴史	6506	-5.27	16	20	10	9	9	9	9	2
cd	6501	-4.12	86	93	370	9	9	9	9	2
丁目	6427	-4.86	40	48	7	5	5	5	5	2
年以降	6405	-4.69	12	17	588	9	0	0	0	3
ジョージ	6319	-5.22	6	8	138	36	0	0	0	4
ウィリアム	6275	-6.41	0	2	106	27	0	0	0	5
着	6241	-4.56	0	2	22	22	22	22	22	1
東京都出身	6225	-5.71	2	3	77	39	0	0	0	5
日まで	6200	-4.23	28	34	480	13	0	0	0	3
年頃	6170	-4.82	94	97	588	8	8	8	8	2
ちなみに	6167	-8.01	0	0	15	1	0	0	0	4
代目	6157	-4.73	42	47	29	5	5	5	5	2
japan	6140	-6.77	0	0	125	26	0	0	0	5
music	6117	-6.74	0	1	316	16	0	0	0	5
及び	6113	-5.33	2	5	4	4	4	4	4	2
dvd	6051	-5.64	2	4	216	3	0	0	0	3
東京	6015	-4.13	36	42	77	39	39	39	39	2
日本	5967	-3.5	90	108	480	171	171	171	171	2
jst	5948	-5.45	10	14	125	4	0	0	0	3
jp	5931	-5.19	68	71	125	3	3	3	3	2
作曲	5916	-4.85	44	51	38	3	3	3	3	2
年代から	5911	-5.16	14	18	588	46	0	0	0	4
結局	5851	-5.71	10	12	11	2	2	2	2	2
あるいは	5825	-7.72	0	0	65	7	0	0	0	4
日現在	5797	-5.51	6	8	480	3	0	0	0	3
となり	5786	-4.93	8	12	441	12	0	0	0	3
com	5774	-3.71	26	31	370	105	0	0	0	3
とも呼ばれる	5763	-5.28	2	5	441	25	0	0	0	6
no	5758	-4.08	82	92	157	21	21	21	21	2
略歴	5754	-6.11	18	19	8	1	1	1	1	2
在位	5746	-6.04	14	15	9	1	1	1	1	2
と呼ばれ	5678	-4.47	2	5	441	35	0	0	0	4
作	5610	-4.47	0	22	38	38	38	38	38	1
後述	5604	-4.84	22	24	25	4	4	4	4	2
一方で	5601	-5.35	2	4	43	3	0	0	0	3
ドイツ	5599	-4.26	6	14	87	17	0	0	0	3
new	5591	-5.22	8	11	157	20	0	0	0	3
日の	5587	-3.8	220	235	480	22	22	22	22	2
my	5585	-4.43	72	75	316	3	3	3	3	2
代藩主	5560	-5.54	6	8	29	3	0	0	0	3
以来	5558	-4.48	24	28	42	5	5	5	5	2
そこで	5522	-5.51	10	11	169	8	0	0	0	3
世紀	5459	-4.31	18	25	75	32	32	32	32	2
it	5442	-4.35	74	86	138	6	6	6	6	2
と呼ぶ	5439	-4.57	4	6	441	35	0	0	0	3
略称	5437	-5.62	26	29	8	2	2	2	2	2
但し	5418	-6.84	16	17	1	1	1	1	1	2
当初は	5417	-5.44	12	13	20	4	0	0	0	3
天保	5406	-5.31	50	52	38	3	3	3	3	2
当初	5397	-5.08	12	15	20	4	4	4	4	2
などがある	5393	-4.91	8	9	66	27	0	0	0	5
があり	5369	-4.73	20	22	217	7	0	0	0	3
ただ	5348	-5.19	24	30	41	4	4	4	4	2
イン	5344	-3.33	104	127	106	35	35	35	35	2
カール	5341	-4.56	82	86	110	18	0	0	0	3
より	5286	-4.12	34	43	34	5	5	5	5	2
with	5282	-5.8	2	3	141	29	0	0	0	4
学名	5278	-5.64	52	55	28	2	2	2	2	2
ss	5201	-4.07	94	107	406	5	5	5	5	2
マイル	5200	-4.4	20	28	156	19	0	0	0	3
mi²	5198	-5.96	14	16	316	49	0	0	0	3
年にかけて	5189	-4.9	4	9	588	162	0	0	0	5
曖昧さ回避	5180	-10.64	0	0	1	1	0	0	0	5
best	5172	-6.2	10	12	227	36	0	0	0	4
ps	5117	-3.94	90	101	259	6	6	6	6	2
年より	5113	-5.01	12	16	588	3	0	0	0	3
one	5053	-5.49	4	11	93	5	0	0	0	3
号線	5045	-4.98	38	43	48	7	7	7	7	2
対	5039	-4.85	0	4	8	8	8	8	8	1
つである	5017	-4.32	72	75	46	5	0	0	0	4
vol	4963	-4.9	8	12	81	10	0	0	0	3
位となった	4962	-5.05	24	26	78	6	0	0	0	5
人口は	4953	-4.63	8	12	103	7	0	0	0	3
いわゆる	4949	-7.68	0	0	40	6	0	0	0	4
イギリス	4940	-4.88	0	4	106	9	0	0	0	4
も	4929	-4.48	0	8	35	35	35	35	35	1
ところが	4921	-7.43	2	2	441	2	0	0	0	4
小惑星	4918	-5.03	0	1	40	4	0	0	0	3
たとえば	4918	-7.23	0	1	41	2	0	0	0	4
戦後	4911	-4.67	58	64	38	3	3	3	3	2
寛永	4895	-5.59	36	37	19	2	2	2	2	2
この時	4891	-4.22	28	35	234	142	0	0	0	3
文化	4885	-5.01	34	38	38	8	8	8	8	2
例	4825	-4.85	0	4	8	8	8	8	8	1
世は	4790	-5.66	172	174	75	1	1	1	1	2
通常	4779	-5.18	14	19	22	6	6	6	6	2
だった	4764	-4.49	6	15	15	4	0	0	0	3
ロバート	4741	-5.95	2	3	107	3	0	0	0	4
を意味する	4709	-6.78	0	1	311	5	0	0	0	5
シングル	4700	-4.57	6	12	149	21	0	0	0	4
男性	4688	-5.65	8	12	12	3	3	3	3	2
th	4669	-3.4	84	87	222	39	39	39	39	2
q	4661	-4.61	0	10	18	18	18	18	18	1
をリリース	4652	-5.92	2	4	311	5	0	0	0	5
本塁打	4629	-5.26	4	4	85	5	0	0	0	3
以下は	4628	-6.21	14	16	42	17	0	0	0	3
計	4607	-4.95	0	8	6	6	6	6	6	1
system	4606	-8.75	0	1	406	8	0	0	0	6
codice_	4595	-11.22	0	0	370	105	0	0	0	7
ポール	4563	-4.7	66	68	55	9	0	0	0	3
と呼ばれた	4551	-4.39	2	5	441	35	0	0	0	5
トン	4546	-3.94	98	105	89	5	5	5	5	2
by	4539	-4.66	62	67	227	2	2	2	2	2
日より	4493	-5.91	8	9	480	1	0	0	0	3
イタリア	4485	-4.74	2	6	106	7	0	0	0	4
at	4475	-4.08	96	118	299	18	18	18	18	2
したがって	4472	-9.18	0	0	64	3	0	0	0	5
テレビアニメ	4470	-6.82	0	1	78	30	0	0	0	6
ltd	4469	-6.37	8	11	170	3	0	0	0	3
john	4450	-5.91	2	4	125	27	0	0	0	4
ジャン	4442	-4.28	20	25	138	38	0	0	0	3
アル	4421	-3.69	80	92	330	37	37	37	37	2
元禄	4410	-5.47	42	43	35	2	2	2	2	2
デル	4394	-4.66	82	88	109	2	2	2	2	2
標高	4370	-5.79	12	15	5	3	3	3	3	2
html	4370	-6.53	0	2	164	8	0	0	0	4
によれば	4352	-5.11	2	3	309	8	0	0	0	4
中国	4331	-4.6	70	78	53	10	10	10	10	2
を発表	4324	-4.7	16	18	311	20	0	0	0	3
試合	4313	-4.68	14	21	35	32	32	32	32	2
me	4310	-3.43	110	117	316	35	35	35	35	2
ワールド	4307	-5.47	12	13	35	10	0	0	0	4
と述べている	4306	-6.12	2	3	441	6	0	0	0	6
更に	4288	-6.13	88	90	3	2	2	2	2	2
ルイ	4287	-4.59	60	64	44	7	7	7	7	2
通算	4273	-4.69	14	16	22	4	4	4	4	2
school	4257	-8.27	0	1	406	20	0	0	0	6
ファン	4243	-4.45	14	16	203	39	0	0	0	3
享保	4243	-5.8	20	21	8	2	2	2	2	2
尚	4225	-5.57	0	0	2	2	2	2	2	1
このうち	4214	-4.46	16	18	234	142	0	0	0	4
be	4197	-3.68	100	109	227	36	36	36	36	2
世紀から	4185	-5.58	0	2	75	32	0	0	0	4
天文	4183	-5.31	54	57	38	3	3	3	3	2
万人	4176	-4.87	62	65	50	10	10	10	10	2
フィート	4162	-5.23	8	8	203	26	0	0	0	4
階	4157	-4.62	0	8	17	17	17	17	17	1
ニューヨーク	4151	-6.29	0	1	51	18	0	0	0	6
all	4148	-4.19	8	16	299	35	0	0	0	3
全長	4141	-5.2	64	68	39	4	4	4	4	2
初代	4125	-5.47	38	39	35	2	2	2	2	2
go	4109	-3.89	72	80	161	21	21	21	21	2
ル	4099	-4.45	0	35	44	44	44	44	44	1
得点	4098	-4.8	16	18	15	10	10	10	10	2
このとき	4095	-5.25	4	6	234	142	0	0	0	4
により	4087	-4.46	20	25	309	8	0	0	0	3
os	4080	-4.59	72	83	93	3	3	3	3	2
月号	4076	-4.64	36	41	178	18	18	18	18	2
ヘンリー	4071	-5.75	6	6	28	6	0	0	0	4
型	4067	-4.85	0	11	8	8	8	8	8	1
と語っている	4055	-5.43	6	7	441	7	0	0	0	6
月の	4053	-4.94	188	193	178	6	6	6	6	2
ア	4010	-4.32	0	31	330	330	330	330	330	1
生涯	3999	-5.36	18	21	28	3	3	3	3	2
永禄	3986	-5.73	22	22	10	2	2	2	2	2
マイケル	3963	-7.01	2	3	156	19	0	0	0	4
前作	3944	-5.16	36	39	31	5	5	5	5	2
と呼ばれている	3943	-4.4	2	4	441	35	0	0	0	7
としている	3939	-3.41	2	8	441	40	0	0	0	5
人であり	3931	-5.34	20	22	103	6	0	0	0	4
億円	3910	-5.73	6	9	7	3	3	3	3	2
international	3903	-11.37	0	0	138	56	0	0	0	13
作詞	3888	-5.05	30	33	38	2	2	2	2	2
as	3884	-3.9	104	124	299	19	19	19	19	2
st	3881	-3.11	86	97	406	71	71	71	71	2
歳以上	3876	-4.79	10	13	58	8	0	0	0	3
jr東日本	3874	-7.85	2	2	125	12	0	0	0	5
月より	3873	-5.94	8	10	178	1	0	0	0	3
郵便番号は	3855	-7.91	0	1	3	3	0	0	0	5
ベスト	3849	-4.71	18	18	50	5	0	0	0	3
以下の	3844	-5.18	14	15	42	17	0	0	0	3
that	3843	-6.37	4	5	222	39	0	0	0	4
al	3825	-3.12	94	107	299	35	35	35	35	2
によると	3823	-4.8	2	3	309	8	0	0	0	4
うち	3818	-4.9	10	14	11	2	2	2	2	2
まず	3812	-5.38	22	25	75	2	2	2	2	2
点	3790	-4.95	0	10	6	6	6	6	6	1
ここで	3778	-5.02	12	16	234	13	0	0	0	3
個	3778	-4.67	0	3	14	14	14	14	14	1
ダ	3753	-4.41	0	7	62	62	62	62	62	1
クラブ	3752	-4.98	12	14	104	27	0	0	0	3
iii	3751	-5.18	10	14	138	3	0	0	0	3
ディ	3745	-3.61	28	40	109	31	31	31	31	2
アメリカン	3743	-5.45	12	13	330	40	0	0	0	5
ジャック	3740	-5.76	4	4	138	38	0	0	0	4
tour	3712	-6.06	8	9	222	27	0	0	0	4
news	3699	-6.14	0	1	157	20	0	0	0	4
条第	3695	-5.91	58	60	16	1	1	1	1	2
月まで	3680	-4.48	24	32	178	9	0	0	0	3
インチ	3664	-5.38	10	12	106	35	0	0	0	3
それは	3656	-5.55	16	19	169	47	0	0	0	3
出身	3651	-3.88	26	29	28	6	6	6	6	2
チャールズ	3639	-6.65	0	0	76	26	0	0	0	5
tokyo	3635	-8.47	2	2	222	27	0	0	0	5
national	3628	-7.13	0	0	157	34	0	0	0	8
文政	3628	-5.46	40	41	38	2	2	2	2	2
台	3627	-4.67	0	12	14	14	14	14	14	1
from	3627	-6.19	0	1	217	31	0	0	0	4
年後	3623	-4.71	110	118	588	5	5	5	5	2
慶応	3615	-5.84	20	20	7	2	2	2	2	2
ova	3615	-5.58	6	10	93	3	0	0	0	3
pc	3615	-4.8	84	92	259	2	2	2	2	2
life	3609	-7.49	8	9	170	42	0	0	0	4
女性	3607	-5.35	10	13	15	3	3	3	3	2
枚	3606	-4.57	0	5	21	21	21	21	21	1
隻	3598	-4.8	0	5	9	9	9	9	9	1
種	3577	-4.51	0	8	29	29	29	29	29	1
an	3569	-3.38	86	108	299	38	38	38	38	2
を参照	3552	-4.98	2	3	311	3	0	0	0	3
super	3538	-6.43	0	0	406	32	0	0	0	5
政治家	3533	-5.01	4	6	11	6	0	0	0	3
or	3526	-4.0	72	79	93	15	15	15	15	2
マリア	3524	-5.33	22	25	156	11	0	0	0	3
とし	3522	-4.02	40	52	441	40	40	40	40	2
現在では	3517	-5.12	4	7	45	16	0	0	0	4
von	3512	-5.21	30	32	81	10	0	0	0	3
time	3492	-6.28	0	2	222	8	0	0	0	4
機	3489	-4.48	0	10	34	34	34	34	34	1
防御率	3485	-7.02	0	1	4	2	0	0	0	3
チーム	3482	-4.1	20	27	76	13	0	0	0	3
日執行	3478	-6.87	4	4	480	1	0	0	0	3
人から	3473	-5.63	58	60	103	1	0	0	0	3
この間	3463	-4.45	30	35	234	142	0	0	0	3
high	3458	-5.94	2	2	164	21	0	0	0	4
の意	3426	-4.88	64	67	200	7	7	7	7	2
スペイン	3417	-5.65	0	3	180	6	0	0	0	4
ジェームズ	3408	-6.69	4	4	138	33	0	0	0	5
ゲーム	3388	-4.5	20	22	18	7	0	0	0	3
ミュージック	3386	-6.32	0	1	71	9	0	0	0	6
安政	3384	-5.71	24	24	11	2	2	2	2	2
生没年不詳	3384	-7.37	4	6	28	3	0	0	0	5
そのうち	3379	-4.6	16	19	169	97	0	0	0	4
高さ	3378	-5.32	38	42	34	3	3	3	3	2
人で	3375	-4.73	130	134	103	6	6	6	6	2
章	3374	-5.03	0	5	5	5	5	5	5	1
で第	3370	-5.11	56	59	96	1	1	1	1	2
投手	3369	-6.13	12	13	3	1	1	1	1	2
曲	3367	-4.67	0	17	14	14	14	14	14	1
およそ	3367	-5.88	2	3	52	5	0	0	0	3
isbn	3347	-7.23	2	3	138	13	0	0	0	4
し	3344	-4.4	0	15	64	64	64	64	64	1
ロシア	3337	-4.58	0	5	107	9	0	0	0	3
基	3306	-4.57	0	5	21	21	21	21	21	1
バンド	3304	-4.21	24	26	101	12	0	0	0	3
主に	3300	-5.81	102	104	25	1	1	1	1	2
ではなく	3289	-7.16	2	3	96	5	0	0	0	4
リーグ	3284	-4.4	20	28	97	21	0	0	0	3
ルイス	3280	-5.17	16	17	44	7	0	0	0	3
町	3271	-4.95	0	8	6	6	6	6	6	1
でデビュー	3269	-5.53	2	4	96	4	0	0	0	5
inc	3246	-5.4	12	16	138	56	0	0	0	3
わずか	3245	-6.68	2	2	8	1	0	0	0	3
前	3234	-4.5	0	19	31	31	31	31	31	1
父	3219	-4.85	0	8	8	8	8	8	8	1
アニメ	3219	-4.48	2	4	330	12	0	0	0	3
α	3214	-5.57	0	0	2	2	2	2	2	1
口径	3192	-6.56	6	8	3	1	1	1	1	2
リチャード	3186	-6.59	2	2	97	3	0	0	0	5
まで	3177	-4.23	116	133	75	6	6	6	6	2
区	3173	-5.03	0	10	5	5	5	5	5	1
オーストラリア	3168	-9.02	0	2	117	39	0	0	0	7
もう	3167	-5.3	22	25	35	4	4	4	4	2
nhk	3166	-4.84	2	6	157	14	0	0	0	3
年からは	3164	-5.28	10	15	588	12	0	0	0	4
その際	3162	-4.75	32	36	169	97	0	0	0	3
合計	3161	-5.41	18	22	8	2	2	2	2	2
実際	3156	-5.3	14	17	17	5	5	5	5	2
であるが	3152	-5.03	6	10	96	22	0	0	0	4
同時に	3144	-5.04	6	9	55	4	0	0	0	3
ref	3137	-4.89	12	16	210	65	0	0	0	3
月号から	3132	-5.75	6	8	178	18	0	0	0	4
日本の政治家	3120	-5.64	0	1	480	171	0	0	0	6
かつては	3116	-5.53	2	3	74	9	0	0	0	4
寛政	3090	-5.43	30	31	19	3	3	3	3	2
tv	3073	-4.1	74	85	222	6	6	6	6	2
ロック	3073	-4.09	46	49	107	13	0	0	0	3
新	3064	-4.49	0	11	33	33	33	33	33	1
雑誌	3064	-6.3	2	3	1	1	1	1	1	2
従って	3064	-6.68	2	2	10	1	0	0	0	3
ブラック	3055	-4.97	8	10	82	26	0	0	0	4
その後は	3054	-5.32	18	19	169	97	0	0	0	4
石	3046	-4.58	0	15	20	20	20	20	20	1
監督	3041	-5.22	2	5	4	3	3	3	3	2
このほか	3030	-5.3	2	4	234	142	0	0	0	4
club	3025	-6.62	0	1	370	19	0	0	0	4
編曲	3024	-5.41	26	30	13	2	2	2	2	2
に登場	3020	-4.79	6	8	309	8	0	0	0	3
et	3017	-4.33	78	93	178	3	3	3	3	2
